race_key,race_year,schedule_idx,event,circuit,event_date,driver,team,qualifying_position,qualifying_lap_time_s,race_lap_time_s,finishing_position,position_changes,dnf,dnf_known,status,points,laps_completed,elo_before,elo_delta,elo_final,overtaking_difficulty
2022__04__Australian_Grand_Prix,2022,4,Australian Grand Prix,FORMULA 1 HEINEKEN AUSTRALIAN GRAND PRIX 2022,2022-04-10,MSC,Haas F1 Team,15.0,92.962538461,91.402892857,13.0,2.0,0,True,+1 Lap,0.0,57.0,1392.9654316978647,1.5292723366057928,1390.7991751384816,0.4864864864864865
2022__04__Australian_Grand_Prix,2022,4,Australian Grand Prix,FORMULA 1 HEINEKEN AUSTRALIAN GRAND PRIX 2022,2022-04-10,NOR,McLaren,4.0,97.611666666,90.651543859,5.0,1.0,0,True,Finished,10.0,58.0,1606.6083303850992,4.769032768937247,1738.1816444877916,0.4864864864864865
2022__04__Australian_Grand_Prix,2022,4,Australian Grand Prix,FORMULA 1 HEINEKEN AUSTRALIAN GRAND PRIX 2022,2022-04-10,OCO,Alpine,8.0,92.65225,91.866051724,7.0,1.0,0,True,Finished,6.0,58.0,1521.5180855986628,5.040042733487313,1470.9374277709815,0.4864864864864865
2022__04__Australian_Grand_Prix,2022,4,Australian Grand Prix,FORMULA 1 HEINEKEN AUSTRALIAN GRAND PRIX 2022,2022-04-10,PER,Red Bull Racing,3.0,94.311411764,90.010122807,2.0,1.0,0,True,Finished,18.0,58.0,1611.748489825792,8.39382033065095,1629.2414502283532,0.4864864864864865
2022__04__Australian_Grand_Prix,2022,4,Australian Grand Prix,FORMULA 1 HEINEKEN AUSTRALIAN GRAND PRIX 2022,2022-04-10,RIC,McLaren,7.0,97.1685,90.691578947,6.0,1.0,0,True,Finished,8.0,58.0,1548.137680730528,5.42037204111098,1470.909747997035,0.4864864864864865
2022__04__Australian_Grand_Prix,2022,4,Australian Grand Prix,FORMULA 1 HEINEKEN AUSTRALIAN GRAND PRIX 2022,2022-04-10,RUS,Mercedes,6.0,95.87615,90.061771929,3.0,3.0,0,True,Finished,15.0,58.0,1415.0283653413708,13.50570087012186,1673.2233276428885,0.4864864864864865
2022__04__Australian_Grand_Prix,2022,4,Australian Grand Prix,FORMULA 1 HEINEKEN AUSTRALIAN GRAND PRIX 2022,2022-04-10,SAI,Ferrari,9.0,97.650375,99.028,20.0,11.0,1,True,Spun off,0.0,1.0,1636.6604796250142,-15.128743327946147,1700.5906060556727,0.4864864864864865
2022__04__Australian_Grand_Prix,2022,4,Australian Grand Prix,FORMULA 1 HEINEKEN AUSTRALIAN GRAND PRIX 2022,2022-04-10,STR,Aston Martin,20.0,106.833,91.220105263,12.0,8.0,0,True,Finished,0.0,58.0,1458.2736441796826,0.7906927398577208,1462.8307342880876,0.4864864864864865
2022__04__Australian_Grand_Prix,2022,4,Australian Grand Prix,FORMULA 1 HEINEKEN AUSTRALIAN GRAND PRIX 2022,2022-04-10,TSU,AlphaTauri,13.0,102.923666666,91.473607142,15.0,2.0,0,True,+1 Lap,0.0,57.0,1460.449865971879,-3.068355945703928,1437.5580062366705,0.4864864864864865
2022__04__Australian_Grand_Prix,2022,4,Australian Grand Prix,FORMULA 1 HEINEKEN AUSTRALIAN GRAND PRIX 2022,2022-04-10,VER,Red Bull Racing,2.0,93.303125,91.534,18.0,16.0,1,True,Fuel leak,0.0,38.0,1714.453852504831,-14.878747953529498,1879.4505913786095,0.4864864864864865
2022__04__Australian_Grand_Prix,2022,4,Australian Grand Prix,FORMULA 1 HEINEKEN AUSTRALIAN GRAND PRIX 2022,2022-04-10,VET,Aston Martin,18.0,94.7595,94.697454545,19.0,1.0,1,True,Accident,0.0,22.0,1522.7256157584745,-10.157870966529387,1516.055076169242,0.4864864864864865
2022__04__Australian_Grand_Prix,2022,4,Australian Grand Prix,FORMULA 1 HEINEKEN AUSTRALIAN GRAND PRIX 2022,2022-04-10,ZHO,Alfa Romeo,14.0,98.349333333,92.211086206,11.0,3.0,0,True,Finished,0.0,58.0,1492.8816655154653,0.9323147601143726,1384.973652082391,0.4864864864864865
2022__05__Emilia_Romagna_Grand_Prix,2022,5,Emilia Romagna Grand Prix,FORMULA 1 ROLEX GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2022,2022-04-24,ALB,Williams,20.0,123.171,88.39104918,11.0,9.0,0,True,+1 Lap,0.0,62.0,1539.8203364280075,-0.6171688527664769,1427.1341753441338,0.31081081081081086
2022__05__Emilia_Romagna_Grand_Prix,2022,5,Emilia Romagna Grand Prix,FORMULA 1 ROLEX GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2022,2022-04-24,ALO,Alpine,5.0,92.398571428,124.153166666,19.0,14.0,1,True,Collision damage,0.0,6.0,1504.4656818057526,-9.549308730511083,1582.7962691047849,0.31081081081081086
2022__05__Emilia_Romagna_Grand_Prix,2022,5,Emilia Romagna Grand Prix,FORMULA 1 ROLEX GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2022,2022-04-24,BOT,Alfa Romeo,8.0,89.810076923,88.431222222,5.0,3.0,0,True,Finished,10.0,63.0,1645.263934798473,3.548182727534374,1402.7114444643748,0.31081081081081086
2022__05__Emilia_Romagna_Grand_Prix,2022,5,Emilia Romagna Grand Prix,FORMULA 1 ROLEX GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2022,2022-04-24,GAS,AlphaTauri,17.0,92.121375,88.389016393,12.0,5.0,0,True,+1 Lap,0.0,62.0,1528.0944962954914,-1.490571625569697,1493.0651886207947,0.31081081081081086
2022__05__Emilia_Romagna_Grand_Prix,2022,5,Emilia Romagna Grand Prix,FORMULA 1 ROLEX GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2022,2022-04-24,HAM,Mercedes,13.0,90.876636363,89.4075,13.0,0.0,0,True,+1 Lap,0.0,62.0,1823.9581955053143,-11.175136903206774,1731.7414504808555,0.31081081081081086
2022__05__Emilia_Romagna_Grand_Prix,2022,5,Emilia Romagna Grand Prix,FORMULA 1 ROLEX GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2022,2022-04-24,LAT,Williams,18.0,97.844666666,88.578163934,16.0,2.0,0,True,+1 Lap,0.0,62.0,1366.7963199580315,-1.5066927480170178,1339.093164019916,0.31081081081081086
2022__05__Emilia_Romagna_Grand_Prix,2022,5,Emilia Romagna Grand Prix,FORMULA 1 ROLEX GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2022,2022-04-24,LEC,Ferrari,2.0,88.728090909,88.635841269,6.0,4.0,0,True,Finished,8.0,63.0,1650.5270648041117,2.1235519750237515,1743.365062543544,0.31081081081081086
2022__05__Emilia_Romagna_Grand_Prix,2022,5,Emilia Romagna Grand Prix,FORMULA 1 ROLEX GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2022,2022-04-24,MAG,Haas F1 Team,4.0,95.663090909,88.940412698,9.0,5.0,0,True,Finished,2.0,63.0,1403.1810631409403,6.290753605293929,1394.7481985018023,0.31081081081081086
2022__05__Emilia_Romagna_Grand_Prix,2022,5,Emilia Romagna Grand Prix,FORMULA 1 ROLEX GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2022,2022-04-24,MSC,Haas F1 Team,12.0,93.566636363,88.876540983,17.0,5.0,0,True,+1 Lap,0.0,62.0,1394.4947040344705,-3.5585669568347558,1390.7991751384816,0.31081081081081086
2022__05__Emilia_Romagna_Grand_Prix,2022,5,Emilia Romagna Grand Prix,FORMULA 1 ROLEX GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2022,2022-04-24,NOR,McLaren,3.0,95.994636363,88.298730158,3.0,0.0,0,True,Finished,15.0,63.0,1611.3773631540364,7.140175003786305,1738.1816444877916,0.31081081081081086
2022__05__Emilia_Romagna_Grand_Prix,2022,5,Emilia Romagna Grand Prix,FORMULA 1 ROLEX GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2022,2022-04-24,OCO,Alpine,19.0,101.443833333,89.360338709,14.0,5.0,0,True,+1 Lap,0.0,62.0,1526.55812833215,-3.9658373728040544,1470.9374277709815,0.31081081081081086
2022__05__Emilia_Romagna_Grand_Prix,2022,5,Emilia Romagna Grand Prix,FORMULA 1 ROLEX GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2022,2022-04-24,PER,Red Bull Racing,7.0,89.906,88.008142857,2.0,5.0,0,True,Finished,18.0,63.0,1620.1423101564428,8.123739918275309,1629.2414502283532,0.31081081081081086
2022__05__Emilia_Romagna_Grand_Prix,2022,5,Emilia Romagna Grand Prix,FORMULA 1 ROLEX GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2022,2022-04-24,RIC,McLaren,6.0,95.213454545,89.187016393,18.0,12.0,0,True,+1 Lap,0.0,62.0,1553.558052771639,-9.915522968939431,1470.909747997035,0.31081081081081086
2022__05__Emilia_Romagna_Grand_Prix,2022,5,Emilia Romagna Grand Prix,FORMULA 1 ROLEX GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2022,2022-04-24,RUS,Mercedes,11.0,92.102181818,88.420507936,4.0,7.0,0,True,Finished,12.0,63.0,1428.5340662114927,11.838466707534224,1673.2233276428885,0.31081081081081086
2022__05__Emilia_Romagna_Grand_Prix,2022,5,Emilia Romagna Grand Prix,FORMULA 1 ROLEX GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2022,2022-04-24,SAI,Ferrari,10.0,88.782444444,,20.0,10.0,1,True,Collision,0.0,0.0,1621.5317362970682,-14.657189662803267,1700.5906060556727,0.31081081081081086
2022__05__Emilia_Romagna_Grand_Prix,2022,5,Emilia Romagna Grand Prix,FORMULA 1 ROLEX GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2022,2022-04-24,STR,Aston Martin,15.0,91.652375,89.310935483,10.0,5.0,0,True,+1 Lap,1.0,62.0,1459.0643369195404,3.298826825410368,1462.8307342880876,0.31081081081081086
2022__05__Emilia_Romagna_Grand_Prix,2022,5,Emilia Romagna Grand Prix,FORMULA 1 ROLEX GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2022,2022-04-24,TSU,AlphaTauri,16.0,93.087875,88.715809523,7.0,9.0,0,True,Finished,6.0,63.0,1457.3815100261752,7.1421194607434995,1437.5580062366705,0.31081081081081086
2022__05__Emilia_Romagna_Grand_Prix,2022,5,Emilia Romagna Grand Prix,FORMULA 1 ROLEX GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2022,2022-04-24,VER,Red Bull Racing,1.0,88.627090909,87.745809523,1.0,0.0,0,True,Finished,26.0,63.0,1699.5751045513016,6.998434338158295,1879.4505913786095,0.31081081081081086
2022__05__Emilia_Romagna_Grand_Prix,2022,5,Emilia Romagna Grand Prix,FORMULA 1 ROLEX GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2022,2022-04-24,VET,Aston Martin,9.0,91.648538461,88.871079365,8.0,1.0,0,True,Finished,4.0,63.0,1512.5677447919452,4.077370534168109,1516.055076169242,0.31081081081081086
2022__05__Emilia_Romagna_Grand_Prix,2022,5,Emilia Romagna Grand Prix,FORMULA 1 ROLEX GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2022,2022-04-24,ZHO,Alfa Romeo,14.0,88.92690909,89.538129032,15.0,1.0,0,True,+1 Lap,0.0,62.0,1493.8139802755798,-4.1456252744756075,1384.973652082391,0.31081081081081086
2022__06__Miami_Grand_Prix,2022,6,Miami Grand Prix,FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2022,2022-05-08,ALB,Williams,18.0,102.048285714,98.999767857,9.0,9.0,0,True,Finished,2.0,57.0,1539.203167575241,1.9326740729748448,1427.1341753441338,0.5135135135135136
2022__06__Miami_Grand_Prix,2022,6,Miami Grand Prix,FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2022,2022-05-08,ALO,Alpine,11.0,103.399,98.934732142,11.0,0.0,0,True,Finished,0.0,57.0,1494.9163730752416,0.8756173584934168,1582.7962691047849,0.5135135135135136
2022__06__Miami_Grand_Prix,2022,6,Miami Grand Prix,FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2022,2022-05-08,BOT,Alfa Romeo,5.0,102.842928571,97.828581818,7.0,2.0,0,True,Finished,6.0,57.0,1648.8121175260073,0.9111836199540653,1402.7114444643748,0.5135135135135136
2022__06__Miami_Grand_Prix,2022,6,Miami Grand Prix,FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2022,2022-05-08,GAS,AlphaTauri,7.0,103.370666666,97.572666666,18.0,11.0,1,True,Suspension,0.0,45.0,1526.6039246699218,-9.016439684338346,1493.0651886207947,0.5135135135135136
2022__06__Miami_Grand_Prix,2022,6,Miami Grand Prix,FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2022,2022-05-08,HAM,Mercedes,6.0,107.9318,97.716218181,6.0,0.0,0,True,Finished,8.0,57.0,1812.7830586021075,-2.1104262932164968,1731.7414504808555,0.5135135135135136
2022__06__Miami_Grand_Prix,2022,6,Miami Grand Prix,FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2022,2022-05-08,LAT,Williams,19.0,107.508428571,98.210872727,14.0,5.0,0,True,Finished,0.0,57.0,1365.2896272100145,1.069841019790481,1339.093164019916,0.5135135135135136
2022__06__Miami_Grand_Prix,2022,6,Miami Grand Prix,FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2022,2022-05-08,LEC,Ferrari,1.0,110.5018,96.148092592,2.0,1.0,0,True,Finished,18.0,57.0,1652.6506167791354,7.109522535161377,1743.365062543544,0.5135135135135136
2022__06__Miami_Grand_Prix,2022,6,Miami Grand Prix,FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2022,2022-05-08,MAG,Haas F1 Team,16.0,106.1107,99.197436363,16.0,0.0,1,True,Front wing,0.0,56.0,1409.4718167462343,-2.7313811876605207,1394.7481985018023,0.5135135135135136
2022__06__Miami_Grand_Prix,2022,6,Miami Grand Prix,FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2022,2022-05-08,MSC,Haas F1 Team,15.0,105.856466666,99.741464285,15.0,0.0,0,True,Finished,0.0,57.0,1390.9361370776357,-0.9204033360507489,1390.7991751384816,0.5135135135135136
2022__06__Miami_Grand_Prix,2022,6,Miami Grand Prix,FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2022,2022-05-08,NOR,McLaren,8.0,103.751785714,96.139538461,19.0,11.0,1,True,Collision,0.0,39.0,1618.5175381578226,-13.298721885405962,1738.1816444877916,0.5135135135135136
2022__06__Miami_Grand_Prix,2022,6,Miami Grand Prix,FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2022,2022-05-08,OCO,Alpine,20.0,,98.937517857,8.0,12.0,0,True,Finished,4.0,57.0,1522.592290959346,3.7485606995907106,1470.9374277709815,0.5135135135135136
2022__06__Miami_Grand_Prix,2022,6,Miami Grand Prix,FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2022,2022-05-08,PER,Red Bull Racing,4.0,102.111692307,97.519290909,4.0,0.0,0,True,Finished,12.0,57.0,1628.2660500747181,5.339782273658623,1629.2414502283532,0.5135135135135136
2022__06__Miami_Grand_Prix,2022,6,Miami Grand Prix,FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2022,2022-05-08,RIC,McLaren,14.0,102.9073,99.06775,13.0,1.0,0,True,Finished,0.0,57.0,1543.6425298026995,-3.2676855819274553,1470.909747997035,0.5135135135135136
2022__06__Miami_Grand_Prix,2022,6,Miami Grand Prix,FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2022,2022-05-08,RUS,Mercedes,12.0,110.515083333,97.769872727,5.0,7.0,0,True,Finished,10.0,57.0,1440.372532919027,10.213796155513098,1673.2233276428885,0.5135135135135136
2022__06__Miami_Grand_Prix,2022,6,Miami Grand Prix,FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2022,2022-05-08,SAI,Ferrari,2.0,113.28655,97.434563636,3.0,1.0,0,True,Finished,15.0,57.0,1606.8745466342648,7.28483084214078,1700.5906060556727,0.5135135135135136
2022__06__Miami_Grand_Prix,2022,6,Miami Grand Prix,FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2022,2022-05-08,STR,Aston Martin,10.0,104.483692307,99.08,10.0,0.0,0,True,Finished,1.0,57.0,1462.3631637449507,3.199159654598232,1462.8307342880876,0.5135135135135136
2022__06__Miami_Grand_Prix,2022,6,Miami Grand Prix,FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2022,2022-05-08,TSU,AlphaTauri,9.0,101.868846153,96.49224074,12.0,3.0,0,True,Finished,0.0,57.0,1464.5236294869187,0.6033224090128368,1437.5580062366705,0.5135135135135136
2022__06__Miami_Grand_Prix,2022,6,Miami Grand Prix,FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2022,2022-05-08,VER,Red Bull Racing,3.0,103.989916666,94.916773584,1.0,2.0,0,True,Finished,26.0,57.0,1706.57353888946,6.7992425920475394,1879.4505913786095,0.5135135135135136
2022__06__Miami_Grand_Prix,2022,6,Miami Grand Prix,FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2022,2022-05-08,VET,Aston Martin,13.0,106.318,99.787150943,17.0,4.0,1,True,Collision,0.0,54.0,1516.6451153261132,-7.422238957815642,1516.055076169242,0.5135135135135136
2022__06__Miami_Grand_Prix,2022,6,Miami Grand Prix,FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2022,2022-05-08,ZHO,Alfa Romeo,17.0,108.365833333,102.172166666,20.0,3.0,1,True,Water leak,0.0,6.0,1489.6683550011041,-10.320236306520837,1384.973652082391,0.5135135135135136
2022__07__Spanish_Grand_Prix,2022,7,Spanish Grand Prix,FORMULA 1 PIRELLI GRAN PREMIO DE ESPAÑA 2022,2022-05-22,ALB,Williams,19.0,99.3185,92.043796875,18.0,1.0,0,True,+2 Laps,0.0,64.0,1541.1358416482158,-9.503141377923061,1427.1341753441338,0.45945945945945954
2022__07__Spanish_Grand_Prix,2022,7,Spanish Grand Prix,FORMULA 1 PIRELLI GRAN PREMIO DE ESPAÑA 2022,2022-05-22,ALO,Alpine,17.0,99.607333333,89.9588,9.0,8.0,0,True,+1 Lap,2.0,65.0,1495.791990433735,3.368414003193616,1582.7962691047849,0.45945945945945954
2022__07__Spanish_Grand_Prix,2022,7,Spanish Grand Prix,FORMULA 1 PIRELLI GRAN PREMIO DE ESPAÑA 2022,2022-05-22,BOT,Alfa Romeo,7.0,91.66890909,89.400772727,6.0,1.0,0,True,Finished,8.0,66.0,1649.7233011459614,2.148315718952249,1402.7114444643748,0.45945945945945954
2022__07__Spanish_Grand_Prix,2022,7,Spanish Grand Prix,FORMULA 1 PIRELLI GRAN PREMIO DE ESPAÑA 2022,2022-05-22,GAS,AlphaTauri,14.0,95.1942,90.483415384,13.0,1.0,0,True,+1 Lap,0.0,65.0,1517.5874849855834,-2.404876018619501,1493.0651886207947,0.45945945945945954
2022__07__Spanish_Grand_Prix,2022,7,Spanish Grand Prix,FORMULA 1 PIRELLI GRAN PREMIO DE ESPAÑA 2022,2022-05-22,HAM,Mercedes,6.0,91.257555555,89.318318181,5.0,1.0,0,True,Finished,10.0,66.0,1810.672632308891,-0.7967055804611647,1731.7414504808555,0.45945945945945954
2022__07__Spanish_Grand_Prix,2022,7,Spanish Grand Prix,FORMULA 1 PIRELLI GRAN PREMIO DE ESPAÑA 2022,2022-05-22,LAT,Williams,20.0,103.334428571,91.327046875,16.0,4.0,0,True,+2 Laps,0.0,64.0,1366.3594682298049,-1.4922051655704962,1339.093164019916,0.45945945945945954
2022__07__Spanish_Grand_Prix,2022,7,Spanish Grand Prix,FORMULA 1 PIRELLI GRAN PREMIO DE ESPAÑA 2022,2022-05-22,LEC,Ferrari,1.0,92.437714285,89.691037037,20.0,19.0,1,True,Turbo,0.0,27.0,1659.7601393142968,-15.84074938501184,1743.365062543544,0.45945945945945954
2022__07__Spanish_Grand_Prix,2022,7,Spanish Grand Prix,FORMULA 1 PIRELLI GRAN PREMIO DE ESPAÑA 2022,2022-05-22,MAG,Haas F1 Team,8.0,87.551090909,91.455171875,17.0,9.0,0,True,+2 Laps,0.0,64.0,1406.7404355585738,-3.9188864243998127,1394.7481985018023,0.45945945945945954
2022__07__Spanish_Grand_Prix,2022,7,Spanish Grand Prix,FORMULA 1 PIRELLI GRAN PREMIO DE ESPAÑA 2022,2022-05-22,MSC,Haas F1 Team,10.0,88.969181818,90.521815384,14.0,4.0,0,True,+1 Lap,0.0,65.0,1390.015733741585,0.36327545161489727,1390.7991751384816,0.45945945945945954
2022__07__Spanish_Grand_Prix,2022,7,Spanish Grand Prix,FORMULA 1 PIRELLI GRAN PREMIO DE ESPAÑA 2022,2022-05-22,NOR,McLaren,11.0,92.71775,89.753181818,8.0,3.0,0,True,Finished,4.0,66.0,1605.2188162724167,1.0222478999506999,1738.1816444877916,0.45945945945945954
2022__07__Spanish_Grand_Prix,2022,7,Spanish Grand Prix,FORMULA 1 PIRELLI GRAN PREMIO DE ESPAÑA 2022,2022-05-22,OCO,Alpine,12.0,97.774,89.634424242,7.0,5.0,0,True,Finished,6.0,66.0,1526.3408516589366,4.8833959773392905,1470.9374277709815,0.45945945945945954
2022__07__Spanish_Grand_Prix,2022,7,Spanish Grand Prix,FORMULA 1 PIRELLI GRAN PREMIO DE ESPAÑA 2022,2022-05-22,PER,Red Bull Racing,5.0,98.727090909,88.69010606,2.0,3.0,0,True,Finished,19.0,66.0,1633.6058323483767,7.699553395135027,1629.2414502283532,0.45945945945945954
2022__07__Spanish_Grand_Prix,2022,7,Spanish Grand Prix,FORMULA 1 PIRELLI GRAN PREMIO DE ESPAÑA 2022,2022-05-22,RIC,McLaren,9.0,92.1111,90.463876923,12.0,3.0,0,True,+1 Lap,0.0,65.0,1540.374844220772,-1.8988997812513428,1470.909747997035,0.45945945945945954
2022__07__Spanish_Grand_Prix,2022,7,Spanish Grand Prix,FORMULA 1 PIRELLI GRAN PREMIO DE ESPAÑA 2022,2022-05-22,RUS,Mercedes,4.0,92.694,88.990939393,3.0,1.0,0,True,Finished,15.0,66.0,1450.5863290745401,12.411900405452933,1673.2233276428885,0.45945945945945954
2022__07__Spanish_Grand_Prix,2022,7,Spanish Grand Prix,FORMULA 1 PIRELLI GRAN PREMIO DE ESPAÑA 2022,2022-05-22,SAI,Ferrari,3.0,98.4132,89.177015151,4.0,1.0,0,True,Finished,12.0,66.0,1614.1593774764056,5.788026534080196,1700.5906060556727,0.45945945945945954
2022__07__Spanish_Grand_Prix,2022,7,Spanish Grand Prix,FORMULA 1 PIRELLI GRAN PREMIO DE ESPAÑA 2022,2022-05-22,STR,Aston Martin,18.0,101.839,90.8124,15.0,3.0,0,True,+1 Lap,0.0,65.0,1465.5623233995489,-3.2250655157119827,1462.8307342880876,0.45945945945945954
2022__07__Spanish_Grand_Prix,2022,7,Spanish Grand Prix,FORMULA 1 PIRELLI GRAN PREMIO DE ESPAÑA 2022,2022-05-22,TSU,AlphaTauri,13.0,90.3702,90.017230769,10.0,3.0,0,True,+1 Lap,1.0,65.0,1465.1269518959316,3.10474939833863,1437.5580062366705,0.45945945945945954
2022__07__Spanish_Grand_Prix,2022,7,Spanish Grand Prix,FORMULA 1 PIRELLI GRAN PREMIO DE ESPAÑA 2022,2022-05-22,VER,Red Bull Racing,2.0,95.3523,88.492045454,1.0,1.0,0,True,Finished,25.0,66.0,1713.3727814815074,6.616456475392532,1879.4505913786095,0.45945945945945954
2022__07__Spanish_Grand_Prix,2022,7,Spanish Grand Prix,FORMULA 1 PIRELLI GRAN PREMIO DE ESPAÑA 2022,2022-05-22,VET,Aston Martin,16.0,93.73325,90.263046153,11.0,5.0,0,True,+1 Lap,0.0,65.0,1509.2228763682976,0.39867352952720836,1516.055076169242,0.45945945945945954
2022__07__Spanish_Grand_Prix,2022,7,Spanish Grand Prix,FORMULA 1 PIRELLI GRAN PREMIO DE ESPAÑA 2022,2022-05-22,ZHO,Alfa Romeo,15.0,94.573,91.984678571,19.0,4.0,1,True,Power loss,0.0,28.0,1479.3481186945833,-8.724479540028074,1384.973652082391,0.45945945945945954
2022__08__Monaco_Grand_Prix,2022,8,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2022,2022-05-29,ALB,Williams,16.0,89.2235,95.880404255,18.0,2.0,1,True,Mechanical,0.0,48.0,1531.6327002702926,-9.187908640885386,1427.1341753441338,0.6486486486486487
2022__08__Monaco_Grand_Prix,2022,8,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2022,2022-05-29,ALO,Alpine,7.0,87.369066666,91.134142857,7.0,0.0,0,True,Finished,6.0,64.0,1499.1604044369287,5.782508395269331,1582.7962691047849,0.6486486486486487
2022__08__Monaco_Grand_Prix,2022,8,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2022,2022-05-29,BOT,Alfa Romeo,12.0,90.93575,91.489730158,9.0,3.0,0,True,Finished,2.0,64.0,1651.8716168649137,-1.705207497051397,1402.7114444643748,0.6486486486486487
2022__08__Monaco_Grand_Prix,2022,8,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2022,2022-05-29,GAS,AlphaTauri,17.0,90.468285714,90.651951612,11.0,6.0,0,True,Finished,0.0,64.0,1515.182608966964,0.2002305304740828,1493.0651886207947,0.6486486486486487
2022__08__Monaco_Grand_Prix,2022,8,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2022,2022-05-29,HAM,Mercedes,8.0,88.267272727,91.155746031,8.0,0.0,0,True,Finished,4.0,64.0,1809.87592672843,-4.566268835624645,1731.7414504808555,0.6486486486486487
2022__08__Monaco_Grand_Prix,2022,8,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2022,2022-05-29,LAT,Williams,19.0,87.2431,92.03032258,15.0,4.0,0,True,+1 Lap,0.0,63.0,1364.8672630642343,-0.19058253598011143,1339.093164019916,0.6486486486486487
2022__08__Monaco_Grand_Prix,2022,8,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2022,2022-05-29,LEC,Ferrari,1.0,92.426631578,89.541419354,4.0,3.0,0,True,Finished,12.0,64.0,1643.919389929285,4.8543864802903745,1743.365062543544,0.6486486486486487
2022__08__Monaco_Grand_Prix,2022,8,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2022,2022-05-29,MAG,Haas F1 Team,13.0,85.685071428,105.018526315,20.0,7.0,1,True,Water pressure,0.0,19.0,1402.8215491341741,-7.594127806848113,1394.7481985018023,0.6486486486486487
2022__08__Monaco_Grand_Prix,2022,8,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2022,2022-05-29,MSC,Haas F1 Team,15.0,87.336333333,103.646083333,19.0,4.0,1,True,Accident,0.0,24.0,1390.3790091932,-5.9656624324530725,1390.7991751384816,0.6486486486486487
2022__08__Monaco_Grand_Prix,2022,8,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2022,2022-05-29,NOR,McLaren,5.0,88.30265,90.589507936,6.0,1.0,0,True,Finished,9.0,64.0,1606.2410641723675,3.5163959039908566,1738.1816444877916,0.6486486486486487
